 Current Liability to Current Assets, Liability-Assets Flag, Total expense/Assets, Cash/Current Liability, Fixed Assets Turnover Frequency, Fixed Assets to Assets, Net Value Growth Rate, Revenue per person, Total assets to GNP price, Quick Asset Turnover Rate, Tax rate (A), Cash/Total Assets,Bankrupt?
0.018983989,0,0.013932523,0.00441434,0.000338154,0.147181561,0.000567138,0.021165342,0.010277491,611000000,0.16631238,0.028818721,0
0.033691401,0,0.019791882,0.001724434,0.000140709,0.41006959,0.000411573,0.016086248,0.003227566,6670000000,0,0.016362364,0
0.027499069,0,0.017095503,0.000981451,0.000101371,0.303951443,0.000426795,0.006909214,0.002968879,6990000000,0,0.016735232,0
0.039103977,0,0.027246907,0.004635845,0.000120283,0.541531357,0.000433807,0.011300912,0.004132905,8250000000,0,0.080272504,0
0.0446912,0,0.010277528,0.001611167,4610000000,0.71409231,0.000453995,0.015196158,0.009686233,7550000000,0.240004049,0.015499021,0
0.076145839,0,0.03205599,0.000236388,0.000100614,0.364491274,0.000407455,0.023071839,0.010353536,0.000107685,0,0.005394732,0
0.032111326,0,0.020864999,0.001677024,0.00013617,0.443993542,0.000431661,0.010869086,0.013478925,6850000000,0.10162972,0.027426895,0
0.041199739,0,0.016847411,0.004486694,0.000130118,0.36689684,0.000466946,0.009776302,0.003727964,7060000000,0.18878429,0.0505471,0
0.012519262,0,0.020760472,0.003824826,0.000277635,0.302814893,0.000440994,0.019987368,0.002473078,0.000115125,0.219151736,0.035543943,0
0.031341476,0,0.024685828,0.000713573,0.000307138,0.267779853,0.000460583,0.010393197,0.002153704,8820000,0.150116409,0.012660773,0
0.025204615,0,0.022015432,0.005057776,0.000102884,0.57696104,0.000504578,0.012431885,0.003090256,6930000000,0.176232412,0.066767341,0
0.029435163,0,0.007368681,0.001138387,3780000000,0.654405084,0.000450052,0.007708238,0.003016629,5960000000,0.192934508,0.009734832,0
0.048903628,0,0.012460322,0.000483439,0.000111962,0.560532675,0.000469816,0.007808117,0.001621226,7160000000,0.141309849,0.008019465,0
0.0100911,0,0.011474606,0.015481234,0.000135413,0.389721787,0.000556383,0.01235257,0.001636521,0.000140248,0.099605223,0.069554773,0
0.031172561,0,0.017970906,0.000196677,0.000387327,0.222893149,0.000715317,0.00742623,0.003381724,5180000000,0.224719101,0.002635372,0
0.033147122,0,0.019742553,0.001470109,0.000310164,0.409405141,0.000500335,0.029120338,0.001677997,7520000000,0.244964065,0.033687893,0
0.050680116,0,0.031408484,0.000193151,0.000132387,0.480635603,0.000458686,0.013054654,0.00337586,4640000000,0.091406013,0.005667938,0
0.04007032,0,0.037110472,0.001208589,0.00023981,0.497108409,0.00047029,0.018750643,0.002776153,2830000000,0.113675473,0.025059914,0
0.041670076,0,0.046053323,0.001692235,0.0043718,0.046989715,0.000441718,0.025700983,0.001268946,4390000000,0.208017006,0.076260276,0
0.050960402,0,0.01544532,0.001352499,0.000102127,0.570022726,0.000444463,0.012910712,0.003317908,6280000000,0.067010831,0.027144952,0
0.021441642,0,0.017570276,0.000797133,0.000211819,0.410670335,0.000568062,0.016541574,0.001047722,0.000102408,0.254276749,0.011015836,0
0.040626546,0,0.01085873,0.001154098,7560000000,0.549220107,0.000435479,0.007808117,0.002334323,7310000000,0,0.016106164,0
0.037945869,0,0.02726429,0.004397753,0.000336641,0.22061197,0.000502132,0.010046561,0.00115435,0.000109763,0.250835105,0.105002748,0
0.022959686,0,0.015866614,0.001402356,0.000369171,0.30784453,0.000478276,0.017696047,0.00056699,8620000000,0.226136249,0.027139861,0
0.021122383,0,0.007044271,0.019103612,9230000000,0.692469795,0.000448755,0.014400071,0.000790489,8020000000,0.226642373,0.152034807,0
0.068666374,0,0.008193629,0.000521878,5600000000,0.792436367,0.000497316,0.016805957,0.004415667,5940000000,0,0.009101904,0
0.019880619,0,0.030361467,0.004599601,0.000211819,0.400281115,0.000475032,0.01018169,0.000457559,5150000000,0.207308432,0.062666581,0
0.105306062,0,0.018193933,0.000153802,9300000000,0.405607278,0.00040481,0.015157969,0.058420082,4870000000,0,0.003480114,1
0.076542708,0,0.019803307,0.000213976,6050000000,0.534349952,0.000409227,0.014599827,0.02656682,8490000000,0,0.0047989,1
0.077961971,0,0.049610279,0.000555931,5220000000,0.422192128,0.000344395,0.00709722,0.00207422,949000000,0,0.012692684,1
0.058459701,0,0.007297185,0.00112433,3250000000,0.710597971,0.000446409,0.009350352,0.007231962,8040000000,0,0.011381884,1
0.122531571,0,0.02766389,0.000180232,6810000000,0.67776851,0.000365482,0.016700204,0.003865476,4940000000,0,0.005536465,1
0.070185064,0,0.070549856,0.000961635,0.000131631,0.564929088,0.00033107,0.017801801,0.002733198,5580000000,0,0.026846142,1
0.070574201,0,0.021809752,0.000217004,0.000161134,0.152288189,0.000395527,0.019349911,0.012289125,0.00028689,0,0.007098153,1
0.045257372,0,0.008597425,0.010081924,9150000000,0.261582116,0.000446883,0.014573388,0.121546391,0.000133465,0,0.107278314,0
0.058868285,0,0.01346306,0.001824371,9910000000,0.495265909,0.000405409,0.018406944,0.023668607,3980000000,0,0.026210219,0
0.017525784,0,0.02976165,0.010498008,5900000000,0.624778138,0.000419408,0.004303571,0.001372692,0.000105406,0,0.046862937,0
0.061225218,0,0.010129921,0.00106728,719000000,0.632635831,0.000411997,0.022992524,0.006236912,4950000000,0,0.024028048,0
0.097391675,0,0.016837889,0.000564143,4610000000,0.745977975,0.000391534,0.010607641,0.008249854,6040000000,0,0.012511882,0
0.044845532,0,0.025655374,0.004608871,4310000000,0.379482534,0.000403812,0.00903603,0.012598375,0.0001823,0,0.074762864,0
0.042874992,0,0.021072396,0.001304072,0.000136926,0.183841458,0.00044606,0.010422572,0.007288474,0.000131928,0,0.020373529,0
0.029197766,0,0.027097064,0.0044623,0.000104397,0.387828573,0.000454569,0.018832895,0.004423714,0.000114942,0,0.060037597,0
0.108436858,0,0.011682206,0.001945214,1740000000,0.671449251,0.000451574,0.017569731,0.007677815,0.000215059,0,0.032968508,0
0.022214915,0,0.006787187,0.006954018,0.000126335,0.367954328,0.000454694,0.017390538,0.003956404,6710000000,0.20285454,0.092582757,0
0.024106349,0,0.013566893,0.004230992,0.000142978,0.302529058,0.000462455,0.009655861,0.035119439,8060000000,0.054256504,0.036052588,0
0.023874271,0,0.012150717,0.001724035,0.000105153,0.428220911,0.000452223,0.016074497,0.002521681,6760000000,0.086850896,0.013420435,0
0.03076117,0,0.00649314,0.001600456,5980000000,0.430821023,0.000440545,0.011312662,0.034462609,3930000000,0.089685191,0.010118738,0
0.03945673,0,0.011356074,0.011120098,235000000,0.350333567,0.000422627,0.003201974,0.00569445,0.000651695,0,0.186306428,0
0.06061131,0,0.020288932,0.007186306,6280000000,0.569146105,0.000392732,0.016286004,0.014932363,9840000000,0,0.120170853,0
0.026246293,0,0.016531908,0.003857801,953000000,0.551533958,0.000447457,0.012367258,0.004087772,4900000000,0.151938455,0.032046906,0
0.046161871,0,0.023275662,0.003117653,0.00022468,0.322309641,0.000447806,0.029869424,0.008581517,4680000000,0,0.060487292,0
0.039303152,0,0.018278523,0.006177678,8930000000,0.585887939,0.000400643,0.017170219,0.014224889,7740000000,0,0.086064507,0
0.021252627,0,0.016921513,0.012214945,0.000372953,0.12440238,0.000496243,0.019197156,0.011333021,7870000000,0.194149205,0.089385604,0
0.036075805,0,0.031553581,0.006833261,0.0001339,0.392509173,0.000406931,0.020463258,0.002831578,9080000000,0,0.083166709,0
0.042090808,0,0.03096874,0.002100365,9380000000,0.19412385,0.000381752,0.010334445,0.002646476,0.000109281,0,0.053917384,0
0.037282722,0,0.022992723,0.002271113,0.000125579,0.539786284,0.000447981,0.013225034,0.003469043,5480000000,0.347403583,0.033885995,0
0.04114022,0,0.009624576,0.001034596,5300000000,0.674627409,0.000445261,0.015948181,0.0093586,8330000000,0,0.010184981,0
0.107383167,0,0.014990332,0.000236838,9460000000,0.344219107,0.000460259,0.024420193,0.009492173,7040000000,0,0.005222633,0
0.03159715,0,0.012736963,0.011948531,5450000000,0.578359864,0.000419234,0.025768547,0.006888379,0.00012558,0,0.102441517,0
0.028713993,0,0.024759824,0.002238213,0.000124822,0.464754991,0.000437425,0.011295037,0.01074306,3220000000,0.148395587,0.02770118,0
0.032062587,0,0.014986362,0.006504502,0.000124822,0.376030659,0.000452523,0.010393197,0.003206949,5220000000,0.163680534,0.046654202,0
0.077737521,0,0.040098557,0.002239942,0.000170968,0.435632717,0.000412196,0.014432384,0.003605277,300000000,0.257313493,0.059570356,0
0.01495222,0,0.021493872,0.020744616,0.000257966,0.290505152,0.000432959,0.018865209,0.00230154,0.000128147,0.193136957,0.230668769,0
0.044678986,0,0.03289086,0.001427618,0.000508366,0.156671201,0.000550469,0.020489696,0.002816671,6290000000,0.772446604,0.027425666,0
0.021641454,0,0.018497696,0.007240425,8620000000,0.563206578,0.000460159,0.010695768,0.002814203,7450000000,0.094341533,0.082275658,0
0.053190445,0,0.019985481,0.000817002,4540000000,0.578970788,0.000434331,0.009171159,0.003065677,7220000000,0,0.012653518,0
0.042976221,0,0.018005509,0.006175139,870000000,0.527118654,0.000427693,0.006433324,0.001490144,0.000112209,0,0.10091085,0
0.019193082,0,0.025261315,0.00419893,0.000119527,0.420528074,0.000419683,0.013483542,0.001406547,806000000,0,0.029066146,0
0.032322761,0,0.016655933,0.00071293,0.000410778,0.185767957,0.000508595,0.007919745,0.003748157,206000000,0.222289705,0.007653465,0
0.033492235,0,0.020073936,0.002007748,0.000357823,0.36967045,0.00048666,0.032730638,0.001836713,7020000000,0.223909303,0.050044077,0
0.05051322,0,0.037566579,0.000733473,0.000114231,0.486883614,0.000444812,0.013351351,0.002802435,4020000000,0,0.019780414,0
0.040092479,0,0.035562342,0.002062074,0.000246618,0.43890673,0.000465299,0.020049058,0.002673523,2780000000,0.214394169,0.041120424,0
0.03450764,0,0.05509785,0.003294169,0.005125272,0.050897812,0.000805253,0.022305128,0.001702807,5120000000,0.181698552,0.126313842,0
0.051766495,0,0.014563453,0.001549545,0.000102127,0.567898078,0.000428941,0.013183908,0.003257507,691000000,0,0.037333907,0
0.026071719,0,0.014772731,0.00778767,0.000241323,0.352937038,0.000435853,0.017161406,0.001008405,0.00011544,0,0.13749862,0
0.062005795,0,0.017296622,0.000708052,7410000000,0.305131763,0.000416688,0.016286004,0.001792218,5770000000,0,0.009441016,0
0.037489236,0,0.025515361,0.004876353,0.000272339,0.223929191,0.000465424,0.011829678,0.001207346,0.000136921,0.099605223,0.113113447,0
0.025245731,0,0.017932517,0.003670585,0.000361606,0.345541637,0.000452548,0.017698985,0.000552571,6530000000,0.110841178,0.073904388,0
0.021076904,0,0.008389315,0.010339688,0.000114988,0.735583687,0.000453197,0.016902898,0.00070119,5170000000,0.155481324,0.073225141,0
0.078136558,0,0.01354411,0.00019656,7260000000,0.743403179,0.00042405,0.023577104,0.004203089,455000000,0,0.004484882,0
0.024491995,0,0.025446689,0.004715214,0.000193663,0.403268809,0.000464201,0.00897434,0.000515756,589000000,0.043830347,0.079637796,0
0.046349698,0,0.012281843,0.000468341,0.000248131,0.241254966,0.000593091,0.046510876,0.005196679,0.00017989,0.037655633,0.017499167,1
0.041033704,0,0.008541101,0.001528438,9910000000,0.235157144,0.000453371,0.016186126,0.123641595,4110000000,0,0.007802977,0
0.044998319,0,0.010279407,0.001597461,0.000113475,0.405468066,0.000453396,0.025322033,0.030598594,5210000000,0,0.018530648,0
0.015878448,0,0.020033389,0.004510192,4990000000,0.562679165,0.000430763,0.006242381,0.001267133,9920000000,0,0.014269139,0
0.06462815,0,0.010007046,0.000927321,9680000000,0.70706291,0.000441443,0.027633917,0.004665686,2600000000,0,0.016011575,0
0.109193662,0,0.010178612,0.000601324,5300000000,0.758667815,0.000428916,0.014608639,0.007621998,5240000000,0,0.01396277,0
0.052225878,0,0.013075513,0.001046003,469000000,0.545774685,0.000419857,0.014338381,0.01138168,0.00010418,0,0.020323163,0
0.036737168,0,0.016141556,0.001601831,0.000118014,0.161128248,0.000452722,0.009805678,0.008181712,0.000300589,0.000404899,0.024507768,0
0.03961221,0,0.022864565,0.000420199,552000000,0.592249766,0.000419284,0.016764831,0.005560544,0.000115125,0,0.005989437,0
0.092888255,0,0.004354622,0.000597205,1060000000,0.637305697,0.00043775,0.020037307,0.008461145,0.000554431,0,0.011847787,0
0.016154292,0,0.005239795,0.000168549,0.000164917,0.328677809,0.000460009,0.022008431,0.004284933,3650000000,0.258123292,0.001797498,0
0.031656831,0,0.014835265,0.002565648,0.000162647,0.26290698,0.000460084,0.012984152,0.039619119,7250000000,0,0.02927687,0
0.018929663,0,0.007762283,0.008249048,0.000113475,0.395833442,0.000436178,0.017190782,0.002717779,6010000000,0.247494686,0.059041065,0
0.024939418,0,0.00577021,0.001301085,7790000000,0.364546049,0.000455542,0.014476448,0.03530207,2230000000,0.000404899,0.007044075,0
0.058114958,0,0.012055041,0.002007119,3630000000,0.324730936,0.000427618,0.007329289,0.006058176,0.000332899,0,0.032629143,0
0.046305476,0,0.013700759,0.003640449,7560000000,0.550751195,0.000453446,0.018045621,0.013455351,5830000000,0,0.039769014,0
0.023465526,0,0.018279624,0.007172651,953000000,0.571264409,0.000417312,0.011456604,0.003484021,5880000000,0,0.064567475,0
0.077102669,0,0.041712991,0.001633339,0.000161891,0.382107596,0.000391734,0.02594774,0.005201748,2500000000,0,0.027357447,0
0.043987394,0,0.015973477,0.0022121,9380000000,0.58599159,0.000456216,0.016970463,0.013093543,4120000000,0,0.029180866,0
0.03076037,0,0.008457876,0.004677668,0.000466759,0.076733523,0.000463178,0.016791269,0.014577256,7350000000,0.134527786,0.035898573,0
0.008014538,0,0.019716888,0.015883262,0.000165673,0.316774911,0.000479449,0.019532042,0.002726497,7600000000,0,0.043568056,0
0.071472514,0,0.053766652,0.00013146,0.000820044,0.096288374,0.000350634,0.113373382,0.002358769,5410000000,0,0.004111339,0
0.038216299,0,0.024672539,0.00078296,0.000128605,0.549093889,0.000428816,0.010883774,0.003095434,4760000000,0.802409151,0.011904928,0
0.043185549,0,0.00798129,0.000124217,0.000100614,0.61038155,0.000465774,0.025389598,0.009298158,3640000000,0.046259743,0.001590366,0
0.076230238,0,0.012906735,0.000168211,0.000111962,0.320661079,0.000439696,0.029046899,0.009352806,7480000000,0,0.003147003,0
0.052530389,0,0.006601291,0.002088498,552000000,0.644139234,0.000439497,0.024564135,0.007360484,5230000000,0.16610993,0.024742831,0
0.023888977,0,0.017164472,0.002059751,0.000109692,0.400455041,0.000434755,0.009182909,0.010741627,3610000000,0,0.022581428,0
0.026367398,0,0.011694683,0.005629254,8850000000,0.339675319,0.000423251,0.007808117,0.002891301,0.000111165,0,0.038950291,0
0.014284586,0,0.03119681,0.012676399,0.000175507,0.43120413,0.000454569,0.014494073,0.003822366,4250000000,0,0.071085892,0
0.018640687,0,0.014289818,0.000876607,0.00019442,0.255390748,0.000405983,0.014264941,0.00249805,0.000187475,0.056179775,0.011173135,0
0.050193372,0,0.028076154,0.00109022,0.000485672,0.160628041,0.000443265,0.018782956,0.003759587,9950000000,0.276647434,0.026575938,0
0.027862863,0,0.012537154,0.000983501,6730000000,0.451664012,0.000442791,0.008151815,0.003400604,0.00018836,0,0.016062073,0
0.04128095,0,0.014852789,0.000684264,4310000000,0.584870376,0.000442541,0.009444355,0.002956053,5370000000,0,0.007288046,0
0.03984702,0,0.015735937,0.000898939,0.000102127,0.545062993,0.000441468,0.008281069,0.001286755,6090000000,0.500759186,0.011746681,0
0.025831572,0,0.012304688,0.000845952,0.000168699,0.452604776,0.000455817,0.015862991,0.001636653,3780000000,0.196072477,0.007822577,0
0.024703173,0,0.016862932,0.000932641,0.000559052,0.137426852,0.000457938,0.010786834,0.005135402,3800000000,0.083814151,0.007451947,0
0.02823199,0,0.017001974,0.000952333,0.000440282,0.274534937,0.000479449,0.040330185,0.002453519,7240000000,0.282417249,0.02180038,0
0.060321902,0,0.032297115,0.000213793,6730000000,0.519062138,0.000397399,0.008275194,0.002172779,5030000000,0,0.006683188,0
0.03713992,0,0.04204989,0.002078038,0.000276122,0.393000318,0.000450002,0.013336663,0.002755328,3760000000,0.244154267,0.042391265,0
0.028504157,0,0.035403797,0.003794315,0.006524037,0.025436073,0.00049507,0.023894364,0.003333628,4510000000,0.2536694,0.095098956,0
0.040172469,0,0.011893157,0.003726338,0.000119527,0.570018336,0.000453845,0.017408164,0.00350335,7180000000,0.173398117,0.068761554,0
0.015603794,0,0.018374309,0.003948085,0.00025494,0.36641721,0.000437875,0.01543704,0.000855236,7060000000,0,0.033640321,0
0.173423807,0,0.014079054,0.000386522,0.000101371,0.22544349,0.000416314,0.012396634,0.001568051,4130000000,0,0.005713475,0
0.034627252,0,0.024935209,0.003613795,0.000309408,0.172440516,0.000492026,0.019323473,0.001476054,0.000130054,0.256706144,0.074020209,0
0.02707247,0,0.017925125,0.002254565,0.000331346,0.297019087,0.000448281,0.014867147,0.000552532,5330000000,0.347606033,0.047452913,0
0.022424947,0,0.007737534,0.01371397,0.000142978,0.581196437,0.000455892,0.010778021,0.000821529,9100000000,0.193744306,0.156697426,0
0.019215209,0,0.020475893,0.014605103,6660000000,0.674874333,0.000522919,0.005983873,0.000705376,0.000126821,0.213584371,0.115264597,0
0.027447115,0,0.025921993,0.00179525,0.000130874,0.503298611,0.000446908,0.008991966,0.000629829,3960000000,0,0.027262061,0
0.039263745,0,0.008352188,0.001294216,0.000124822,0.179109821,0.000489405,0.017020402,0.122127789,681000000,0,0.008682899,0
0.036981644,0,0.012474832,0.002529378,0.000142222,0.364702923,0.000475431,0.028806016,0.03076808,5640000000,0,0.027512047,0
0.019616229,0,0.017550953,0.006641187,6810000000,0.483886612,0.000444463,0.006697707,0.001289595,0.000138636,0.707359044,0.039131584,0
0.047490717,0,0.009019627,0.00073138,0.000115744,0.639273549,0.000426845,0.022504884,0.004392374,1730000000,0,0.013304377,0
0.123828979,0,0.016038472,0.000653371,5830000000,0.758245891,0.000442291,0.014781957,0.007124032,366000000,0,0.016834174,0
0.082572391,0,0.010795246,0.000458286,5370000000,0.193662391,0.000459984,0.010469574,0.009710607,0.00014097,0,0.010282547,0
0.035931765,0,0.014302918,0.001024148,0.000127092,0.169044525,0.000441193,0.009494294,0.00784648,0.000283353,0,0.015931434,0
0.041413848,0,0.015541335,0.000663622,6510000000,0.63569141,0.000430214,0.020113685,0.005159894,7800000000,0,0.008523361,0
0.081103512,0,0.003728849,0.000231499,983000000,0.614659825,0.000457539,0.019214782,0.008382641,0.000661808,0.016398421,0.004548787,0
0.016182749,0,0.004823036,0.000221358,0.000152813,0.321203157,0.000432959,0.019722985,0.003973741,359000000,0,0.002397241,0
0.020256643,0,0.014341209,0.002938,0.000183072,0.237177395,0.000449553,0.013269098,0.041467689,9660000000,0.05921652,0.024625961,0
0.02041305,0,0.006032679,0.006016852,0.000108936,0.386885318,0.000422278,0.021177093,0.002419752,8340000000,0.235550157,0.038913158,0
